language_id,name,glottocode,clade,glottolog_path,n_forms
vanuatuvoices-Maluabaypetarmul,Malua Bay: Petarmul,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,177
vanuatuvoices-Maluabaytiptir,Malua Bay: Tiptir,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,175
vanuatuvoices-Mandrifaru,Mandri: Faru,nisv1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235/nisv1234,160
vanuatuvoices-Mandrifarun,Mandri: Farun,nisv1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235/nisv1234,175
vanuatuvoices-Mangalava,Silucian Onak: Mangalava,paam1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/paam1238,212
vanuatuvoices-Marapahu,Marapahu,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,207
vanuatuvoices-Moriu,Moriu,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,215
vanuatuvoices-Moso,Buninga: Moso,buni1246,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/efat1241/efat1236/nort3222/nort2836/buni1246,196
vanuatuvoices-Naahaimbatvanui,Na’ahai: Mbatvanui,malf1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/malf1237,185
vanuatuvoices-Naahaitoman,Na’ahai: Toman,malf1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/malf1237,180
vanuatuvoices-Naatiwindua,Naati: Windua,nati1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/nati1244,186
vanuatuvoices-Nahaaimalfaxal,Naha’ai: Malfaxal,malf1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/malf1237,172
vanuatuvoices-Nahaaimbatmbang,Naha’ai: Mbatmbang,malf1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/malf1237,188
vanuatuvoices-Nahavaqbanour,Nahavaq: Banour,sout2857,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/sout2857,185
vanuatuvoices-Nahavaqcarolinebay,Nahavaq: Caroline Bay,sout2857,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/sout2857,187
vanuatuvoices-Nahavaqlembinwin,Nahavaq: Lembinwin,sout2857,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/sout2857,171
vanuatuvoices-Nahavaqloorndavo,Nahavaq: Loorndavo,sout2857,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197/sout2857,176
vanuatuvoices-Nakanamangasesake,Nakanamanga: Sesake,sesa1243,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/efat1241/efat1236/nort3222/nort2836/sesa1243,235
vanuatuvoices-Namakirsangava,Namakir: Sangava,nama1268,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/efat1241/nama1268,264
vanuatuvoices-Namanlitzlitz,Naman (Litzlitz),litz1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/litz1237,169
vanuatuvoices-Narango,Narango,nara1263,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/sout3194/nara1263,290
vanuatuvoices-Nasarianngava,Nasarian: Ngava,nasa1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/nasa1240,162
vanuatuvoices-Nasarianwileven,Nasarian: Wileven,nasa1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/nasa1240,182
vanuatuvoices-Nasvangbigisland,Nasvang: Big Island,navw1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/navw1234,182
vanuatuvoices-Nasvangfarun,Nasvang: Farun,nasv1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235/nasv1234,175
vanuatuvoices-Navwienmbonvor,Navwien: Mbonvor,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,179
vanuatuvoices-Nese,Nese,nese1235,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/nese1235,196
vanuatuvoices-Nesesanboise,Nese: Sanboise,nese1235,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/nese1235,128
vanuatuvoices-Nesetanmial,Nese: Tanmial,nese1235,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/nese1235,184
vanuatuvoices-Netimbbangir,Netimb: Bangir,aulu1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/aulu1238,184
vanuatuvoices-Neveeicoast,Neve’ei: Coast,vinm1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/vinm1237,172
vanuatuvoices-Neveeivinmavis1,Neve’ei: Vinmavis 1,vinm1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/vinm1237,190
vanuatuvoices-Neveeivinmavis2,Neve’ei: Vinmavis 2,vinm1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/vinm1237,178
vanuatuvoices-Neververlimap,Neverver: Limap,ling1265,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/ling1265,169
vanuatuvoices-Neververmindu,Neverver: Mindu,ling1265,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/ling1265,115
vanuatuvoices-Neverversakan,Neverver: Sakan,ling1265,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/ling1265,144
vanuatuvoices-Nhavailombaha,N: Havai: Lombaha,lomb1262,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270/east2443/lomb1262,205
vanuatuvoices-Niku,Niku,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,212
vanuatuvoices-Nindelabo,Ninde: Labo,labo1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/labo1244,162
vanuatuvoices-Nindelawa,Ninde: Lawa,labo1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/labo1244,187
vanuatuvoices-Nindeopmobamba,Ninde: Opmobamba,labo1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/labo1244,169
vanuatuvoices-Nindesouthwestbay,Ninde: Southwest Bay,labo1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/labo1244,171
vanuatuvoices-Nindewindua,Ninde: Windua,labo1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243/labo1244,158
vanuatuvoices-Nisvaiblacksands,Nisvai: Blacksands,nisv1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235/nisv1234,188
vanuatuvoices-Nisvaironevie,Nisvai: Ronevie,nisv1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235/nisv1234,181
vanuatuvoices-Nititakhatbol,Nitita: Khatbol,niti1249,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250/niti1249,179
vanuatuvoices-Nivenuhe,Nivenuhe,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,208
vanuatuvoices-Nkep,Nkep,hogh1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339/saka1289/hogh1234,289
vanuatuvoices-Nleonda,N: Leonda,amba1270,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270,207
vanuatuvoices-Nleovandue,N: Leõ: Vandue,amba1270,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270,198
vanuatuvoices-Nmwerlap,N: Mwerlap,mari1426,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/mari1426,195
vanuatuvoices-Nokuku,Nokuku,noku1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217/noku1237,289
vanuatuvoices-Nombotkoteblacksands,Nombotkote: Blacksands,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,173
vanuatuvoices-Nombotkotemelkin,Nombotkote: Melkin,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,182
vanuatuvoices-Nombotkoteneioleian,Nombotkote: Neioleian,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,165
vanuatuvoices-Nouvi,Nouvi,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,213
vanuatuvoices-Novolbangir,Novol: Bangir,dixo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/dixo1238,180
vanuatuvoices-Novoldixonreef,Novol: Dixon Reef,dixo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/dixo1238,183
vanuatuvoices-Novoltavendrua,Novol: Tavendrua,dixo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/dixo1238,187
vanuatuvoices-Nsungwadianaone,N: Sungwadia: Naone,mari1426,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/mari1426,206
vanuatuvoices-Nsungwadianaumumu,N: Sungwadia: Naumumu,mari1426,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/mari1426,210
vanuatuvoices-Nsungwadiatasmaor,N: Sungwadia: Tasmaor,mari1426,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/mari1426,201
vanuatuvoices-Nsungwadiauta,N: Sungwadia: Uta,mari1426,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/mari1426,192
vanuatuvoices-Nulnesa,Nulnesa,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,212
vanuatuvoices-Oreao,Oreao,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,214
vanuatuvoices-Pangkumudatisman,Pangkumu: Datisman,rere1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238/rere1240,174
vanuatuvoices-Pangkumundarmif,Pangkumu: Ndarmif,rere1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238/rere1240,178
vanuatuvoices-Piamatsina,Piamatsina,piam1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217/piam1242,290
vanuatuvoices-Portsandwichlamap,Port Sandwich: Lamap,port1285,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/port1285,172
vanuatuvoices-Portsandwichmerivar,Port Sandwich: Merivar,port1285,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/port1285,177
vanuatuvoices-Ranochinambong,Rano: Chinambong,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,175
vanuatuvoices-Ranopotora,Rano: Potora,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,176
vanuatuvoices-Ranotwalung,Rano: Twalung,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,172
vanuatuvoices-Redstone,Red Stone,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,214
vanuatuvoices-Sabunlap,Sa: Bunlap,saaa1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188/saaa1241,206
vanuatuvoices-Safrangusuksu,Sa F.: Rangusuksu,saaa1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188/saaa1241,123
vanuatuvoices-Sakao,Sakao,port1296,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339/saka1289/port1296,284
vanuatuvoices-Salangdixonreef,Salang: DixonReef,katb1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/katb1237,176
vanuatuvoices-Sapaangi,Sa: Paangi,saaa1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188/saaa1241,224
vanuatuvoices-Saranwas,Sa: Ranwas,saaa1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188/saaa1241,208
vanuatuvoices-Sbiribiri,S: Biribiri,amba1270,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270,186
vanuatuvoices-Sivitinjavjericho,Siviti (Njav): Jericho,nort3230,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230,331
vanuatuvoices-Sivitinjavtanmililib2,Siviti (Njav): Tanmililib 2,nort3230,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230,351
vanuatuvoices-Slolovele,S: Lolovele,amba1270,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270,197
vanuatuvoices-Sragaavavanvae,S: Raga: Avavanvae,maew1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234,208
vanuatuvoices-Ssakao,S: Sakao,amba1270,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270,199
vanuatuvoices-Ssungagageasanvari,S: Sungagage: Asanvari,maew1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234,201
vanuatuvoices-Ssungagageavanbatai,S: Sungagage: Avanbatai,maew1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234,199
vanuatuvoices-Ssungagageavavanvae,S: Sungagage: Avavanvae,maew1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234,198
vanuatuvoices-Sxalangibaetora,S: Xalangi: Baetora,maew1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234,198
vanuatuvoices-Taolia,Taolia,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,212
vanuatuvoices-Tapemaraxusmae,Tape (Maraxus): Mae,mara1399,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/mara1399,156
vanuatuvoices-Tapetautu1,Tape: Tautu 1,mara1399,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/mara1399,149
vanuatuvoices-Tasikojowomiapika,Tasiko: Jowo Miapika,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,213
vanuatuvoices-Tasmate,Tasmate,tasm1246,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217/tasm1246,290
vanuatuvoices-Tekelele,Tekelele,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,209
vanuatuvoices-TialeSauriki,Tiale: Sauriki,tial1239,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241/tial1239,266
vanuatuvoices-Tiraxbakru,Tirax: Bakru,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,309
vanuatuvoices-Tiraxbethel,Tirax: Bethel,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,252
vanuatuvoices-Tiraxbotmelesnial,Tirax: Botmelesnial,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,174
vanuatuvoices-Tiraxmae,Tirax: Mae,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,347
vanuatuvoices-Tiraxolamb,Tirax: Olamb,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,318
vanuatuvoices-Tiraxorap,Tirax: Orap,maee1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/maee1241,306
vanuatuvoices-TolomakoPortOlry,Tolomako: Port Olry,tolo1255,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tolo1255,280
vanuatuvoices-Tutuba,Tutuba,tutu1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/mafe1238/tutu1241,289
vanuatuvoices-Uliveolurtes,Uliveo: Lurtes,mask1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/mask1242,189
vanuatuvoices-Uliveopelongk,Uliveo: Pelongk,mask1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/mask1242,179
vanuatuvoices-Uliveopeskaros,Uliveo: Peskaros,mask1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/mask1242,174
vanuatuvoices-Uliveopeskaros2,Uliveo: Peskaros 2,mask1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/mask1242,174
vanuatuvoices-Unuabenuamor,Unua: Benuamor,unua1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238/unua1237,170
vanuatuvoices-Unuambatumbo,Unua: Mbatumbo,unua1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238/unua1237,171
vanuatuvoices-Unuanoferai,Unua: Noferai,unua1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238/unua1237,174
vanuatuvoices-Uripivdurpif,Uripiv: Durpif,urip1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/urip1240,171
vanuatuvoices-Uripivpotnambe,Uripiv: Potnambe,urip1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/urip1240,167
vanuatuvoices-Uripivtautu,Uripiv: Tautu,urip1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/urip1240,326
vanuatuvoices-Uripivtautuvillage,Uripiv: Tautu Village,urip1240,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/urip1240,169
vanuatuvoices-Vaobeetehul,Vao: Beetehul,vaoo1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250/vaoo1237,109
vanuatuvoices-Vaocanada,Vao: Canada,vaoo1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250/vaoo1237,173
vanuatuvoices-Vaopeteri,Vao: Peteri,vaoo1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250/vaoo1237,161
vanuatuvoices-Vaotorono,Vao: Torono,vaoo1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250/vaoo1237,171
vanuatuvoices-Venentautealpalak,V’ënen Taute: Alpalak,bign1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/bign1238,171
vanuatuvoices-Venentautebenenavet,V’ënen Taute: Benenavet,bign1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/bign1238,118
vanuatuvoices-Venentautebenmara,V’ënen Taute: Benmara,bign1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/bign1238,173
vanuatuvoices-Venentautehamax,V’ënen Taute: Hamax,bign1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/bign1238,120
vanuatuvoices-Venentauteunmet,V’ënen Taute: Unmet,bign1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261/bign1238,170
vanuatuvoices-Vilakara,Vilakara,tasi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242/tasi1237,214
vanuatuvoices-Walabotku,Wala: Botku,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,169
vanuatuvoices-Walapetreros,Wala: Petreros,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,171
vanuatuvoices-Walapreng,Wala: Preng,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,178
vanuatuvoices-Walaworprev,Wala: Worprev,wala1267,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/wala1267,191
vanuatuvoices-Winsao,Winsao,navu1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241/navu1237,282
vanuatuvoices-Wowolesarmalas,Wowo: Lesarmalas,vovo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245/bier1246/vovo1238,166
vanuatuvoices-Wowowowo,Wowo: Wowo,vovo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245/bier1246/vovo1238,178
vanuatuvoices-Wusi,Wusi,wusi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/wusi1237,282
vanuatuvoices-Wwalaha,W: Walaha,wala1268,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270/west2513/wala1268,195
vanuatuvoices-Xolimbwenelang,Xoli (Mbwenelang),boin1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/aulu1238/boin1237,177
walworthpolynesian-Anuta,Tarangapaka-Anuta,anut1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/anut1237,222
walworthpolynesian-Raivavae,Reo Ra'ivavae,raiv1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/tahi1244/aust1304/raiv1237,200
walworthpolynesian-EastFutuna,Fakafutuna,east2447,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2447,280
walworthpolynesian-Emae,Fakamae,emae1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245/emae1237,189
walworthpolynesian-FutunaAniwa,Fesau Futuna,futu1245,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245/mele1252/futu1245,240
walworthpolynesian-Hawaiian,'ōlelo Hawai'i,hawa1245,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/hawa1245,235
walworthpolynesian-Kapingamarangi,Kapingamarangi,kapi1249,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/nort3235/kapi1249,213
walworthpolynesian-Luangiua,Luangiua,onto1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/onto1237,217
walworthpolynesian-Mangareva,Reo Magareva,mang1401,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/fare1245/mang1401,252
walworthpolynesian-Maori,Reo Māori,maor1246,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/maor1247/maor1246,227
walworthpolynesian-MeleFila,Mele-Fila,mele1250,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245/mele1252/mele1250,189
walworthpolynesian-Niuean,Vagahau Niue,niue1239,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/tong1324/niue1239,239
walworthpolynesian-NorthMarquesan,'eo 'enana,nort2845,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/marq1246/nort2845,287
walworthpolynesian-Nukeria,Nukeria,nuku1259,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258/nuku1259,258
walworthpolynesian-Penrhyn,Penrhyn,penr1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/penr1237,203
